run_id,profile_id,family,delta_CF_total,delta_profit_total,profit_leverage_flag,h_R_EUR,h_R_USD,h_C_EUR,h_C_USD,delta_CF_EUR,delta_CF_USD,delta_op_eff_EUR,delta_op_eff_USD,fx_debt_service_share_EUR,fx_debt_service_share_USD,delta_net_EUR,delta_net_USD,delta_net_total,currency_mismatch_gap,currency_mismatch_flag,family_sign_check
20260510_232418,2755,processor,-0.08332752697169787,-0.6725782566569056,False,0.25613697818235187,0.2264476841805813,0.3491576433742964,0.29678170731079406,-0.04976258680823048,-0.03356494016346734,-0.03892668229819781,-0.02625610616137046,0.02315166519340841,0.018369792869866217,-0.06207834749160622,-0.04462589903123668,-0.1067042465228429,0.0,False,True
20260510_232418,2756,processor,0.16650978935289384,2.9665507490596967,False,0.30281720806905144,0.3571398387154091,0.4036527866957934,0.11913825537108691,-0.07817891566362589,0.24468870501651974,-0.04481230426505549,0.14025603458867594,0.019865803191901534,0.006798565463631066,-0.06467810745695703,0.1334574691250449,0.06877936166808786,0.12935621491391408,True,True
20260510_232418,2757,processor,0.1539613059638082,3.3899129668750114,False,0.7222267169382766,0.1357694812241599,0.4117336729200388,0.32579805198976397,0.3291929500664103,-0.17523164410260214,0.24812894230403987,-0.1320807219614062,0.0,0.0,0.24812894230403987,-0.1320807219614062,0.11604822034263368,0.2641614439228124,True,True
20260510_232418,2758,processor,0.13012996600872917,0.8412254865754354,False,0.3019911048535532,0.4346696895908291,0.3680615859614761,0.34946394544274095,-0.009134686324450358,0.13926465233317947,-0.005841673377902604,0.08906037745817698,0.03754408121502878,0.02678690648802637,-0.04338575459293138,0.06227347097015061,0.018887716377219227,0.08677150918586277,False,True
20260510_232418,2759,processor,0.1423073984323534,1.6389358081886374,False,0.33638999733875824,0.22936378113378458,0.3488703103771973,0.1148396062404715,0.017811798471978557,0.12449559996037488,0.01482024676622446,0.10358614351181622,0.053957672532647855,0.01604232746735215,-0.039137425766423393,0.08754381604446407,0.048406390278040674,0.0782748515328468,False,True
20260510_232418,2760,processor,0.0671213498043487,0.5706411503489246,False,0.5653594882473182,0.17030298397840749,0.24900063462939195,0.5086598878396194,0.3456474155946514,-0.27852606579030265,0.18916230413848112,-0.15242883351775627,0.0,0.0,0.18916230413848112,-0.15242883351775627,0.03673347062072485,0.30485766703551254,True,True
20260510_232418,2761,processor,0.19947453130640747,1.1337276094823057,False,0.6458630379004521,0.1921391674788552,0.547653641321996,0.2272075503889172,0.19456671601503234,0.004907815291375156,0.09830714580842453,0.00247973200828839,0.0,0.0,0.09830714580842453,0.00247973200828839,0.10078687781671293,0.0,False,True
20260510_232418,2762,processor,-0.16557735316455358,-2.858540784586951,False,0.22046454314334654,0.2308761482294057,0.26995019740836457,0.3848991668572547,-0.03384913110812196,-0.13172822205643156,-0.029109714219374888,-0.11328417519612458,0.03206864273082465,0.037931357269175354,-0.06117835695019954,-0.15121553246529992,-0.21239388941549947,0.0,False,True
20260510_232418,2763,processor,0.1362720990686781,1.0469223274355555,False,0.3605028045188861,0.28677855340277386,0.38266391828778307,0.2048141121947939,0.027648135701075105,0.108623963367603,0.018605159893863528,0.07309593053975218,0.0,0.0,0.018605159893863528,0.07309593053975218,0.09170109043361571,0.0,False,True
20260510_232418,2764,processor,-0.01842860763145482,-0.45954399713188604,False,0.3972148549950192,0.22658705252944733,0.46736233792364046,0.20169883074033312,-0.05140534463268276,0.03297673700122797,-0.04179453946743713,0.02681136652138788,0.02112221243376846,0.011324572302820142,-0.06291675190120559,0.015486794218567738,-0.04742995768263785,0.03097358843713547,False,True
20260510_232418,2765,processor,0.18413090631365775,1.6395723404154898,False,0.39451903698889107,0.08790639042558583,0.1471524285826199,0.18887994938537525,0.2638924483300572,-0.07976154201639941,0.15846044456517955,-0.047894699098455853,0.0,0.0,0.15846044456517955,-0.047894699098455853,0.1105657454667237,0.0957893981969117,False,True
20260510_232418,2766,processor,0.10741151600949395,1.1864450053872049,False,0.5599258678936007,0.2643880545265434,0.5069642444536936,0.2813016321934837,0.09885822868677857,0.008553287322715264,0.07841561355796418,0.006784577088401504,0.029389857574467094,0.03137292103552398,0.049025755983497094,-0.024588343947122473,0.02443741203637462,0.04917668789424495,False,True
20260510_232418,2767,processor,0.16806622290987616,2.6922510167817517,False,0.3075840138231743,0.41573914472410795,0.30866689873397557,0.2835603633801804,0.01818592750087955,0.14988029540899667,0.012642085257285128,0.10419042266917515,0.04028125799855936,0.010077117094408988,-0.027639172741274233,0.09411330557476616,0.06647413283349193,0.05527834548254845,False,True
20260510_232418,2768,processor,-0.05552218118730823,-0.3228574188499102,False,0.38514097341146736,0.1560556656569574,0.43077143457174055,0.28987841230731287,0.028449823956940012,-0.08397200514424827,0.018832997172865393,-0.05558714661556597,0.01283404391748945,0.011680148533302152,0.005998953255375942,-0.06726729514886812,-0.06126834189349217,0.011997906510751888,False,True
20260510_232418,2769,processor,0.10581674792216211,1.016107614035352,False,0.5294570023967232,0.14608240361974578,0.2142481119498263,0.4217019478919272,0.3375205414392151,-0.23170379351705295,0.29636099000310995,-0.20344825633836736,0.0,0.0,0.29636099000310995,-0.20344825633836736,0.09291273366474259,0.40689651267673466,True,True
20260510_232418,2770,processor,0.19943914006902996,2.132519492634137,False,0.5982740800200301,0.3186999481575293,0.3973006151533969,0.39426355004338176,0.23813012078878587,-0.03869098071975591,0.15104021018407854,-0.02454075881195818,0.0,0.0,0.15104021018407854,-0.02454075881195818,0.12649945137212035,0.04908151762391638,False,True
20260510_232418,2771,processor,-0.014212214123065836,-0.10045613753837045,False,0.5691141449130085,0.10250473260218824,0.46171270812795046,0.3371371092433911,0.17272307896693673,-0.18693529309000267,0.12703206606904358,-0.1374846757276191,0.03421463031228632,0.03578536968771368,0.09281743575675726,-0.17327004541533278,-0.08045260965857552,0.1856348715135145,True,True
20260510_232418,2772,processor,0.06992970640750029,0.9490577702867063,False,0.3688217563183318,0.1874866343958964,0.1624024454409815,0.3626649350795316,0.2183856586436376,-0.14845595223613728,0.11506672108081382,-0.07822097730610252,0.018728152385470334,0.04345064805212908,0.09633856869534349,-0.12167162535823159,-0.025333056662888098,0.19267713739068698,True,True
20260510_232418,2773,processor,0.11578129112528313,0.6989036456263724,False,0.35657282492686726,0.3944526375962355,0.5822465797940144,0.17912787931534033,-0.129218025692328,0.24499931681761117,-0.10954980867898777,0.20770808205782357,0.011004171093942701,0.008112428471429171,-0.12055397977293048,0.1995956535863944,0.07904167381346391,0.24110795954586098,True,True
20260510_232418,2774,processor,0.18459049616845102,1.5499600143739922,False,0.6409668235157714,0.23105755184841306,0.3120243572598166,0.4683468250994704,0.3661026061234946,-0.18151210995504355,0.31338134604050505,-0.15537313416768184,0.0,0.0,0.31338134604050505,-0.15537313416768184,0.1580082118728232,0.3107462683353637,True,True
20260510_232418,2775,processor,-0.036031889542937234,-0.451024360757913,False,0.35097285144601403,0.11440975685592364,0.39570498978305874,0.14924502510066578,-0.013119658559915204,-0.02291223098302206,-0.007225840474964107,-0.012619240451476926,0.0,0.0,-0.007225840474964107,-0.012619240451476926,-0.019845080926441033,0.0,False,True
20260510_232418,2776,processor,0.13848295007558603,0.9107046379529765,False,0.4316342983131096,0.19809244736686502,0.26515976216530684,0.3141790598927097,0.20679507979687164,-0.06831212972128567,0.16333704862291495,-0.053956320744093955,0.047436684951186185,0.022563315048813818,0.11590036367172876,-0.07651963579290777,0.03938072787882099,0.15303927158581554,True,True
20260510_232418,2777,processor,0.007378140339570183,0.0642666319477134,False,0.3934431415752895,0.2050839741198891,0.4223382433517411,0.24547966764396192,0.01959150372594798,-0.012213363386377796,0.01763235335335318,-0.010992027047740017,0.01889990603148526,0.006177164567936599,-0.00126755267813208,-0.017169191615676614,-0.018436744293808694,0.0,False,True
20260510_232418,2778,processor,0.10742675836747234,2.2853170043378896,False,0.36057819203427066,0.0694218079657294,0.12312085640327253,0.215363654288284,0.24324492416498475,-0.13581816579751238,0.16027133209098085,-0.08948905482507284,0.0,0.0,0.16027133209098085,-0.08948905482507284,0.07078227726590801,0.17897810965014566,True,True
20260510_232418,2779,processor,0.1953122063004994,1.250306923302645,False,0.5738985972851947,0.295594770349519,0.5542501832643868,0.24474279745086264,0.10622861614420315,0.08908359015629636,0.0765763539618932,0.06421712698153256,0.0,0.0,0.0765763539618932,0.06421712698153256,0.14079348094342575,0.0,False,True
20260510_232418,2780,processor,0.18697021461607843,1.454563782133598,False,0.34161933762422286,0.42318598710158395,0.22934515422904686,0.4337207091113915,0.1417543019256015,0.045215912690477034,0.10963433255589611,0.034970483021586694,0.0,0.0,0.10963433255589611,0.034970483021586694,0.1446048155774828,0.0,False,True
20260510_232418,2781,processor,-0.15923225692469634,-1.4942424724206338,False,0.3744795713868169,0.16737223283982003,0.6251649906740557,0.1595403012778132,-0.18406542002160825,0.024833163096911887,-0.11150153617204793,0.015043215792470031,0.0134148358485929,0.021784499123013838,-0.12491637202064083,-0.0067412833305438066,-0.13165765535118465,0.0,False,True
20260510_232418,2782,processor,0.14319126396038728,0.8011510890316953,False,0.5368461147568108,0.16672124721641537,0.3604412078853271,0.32188908658464643,0.24082725222819928,-0.09763598826781203,0.20093238383908169,-0.08146184324914586,0.0,0.0,0.20093238383908169,-0.08146184324914586,0.11947054058993582,0.1629236864982917,True,True
20260510_232418,2783,processor,0.1670598330237536,2.748724941146754,False,0.6575366322774947,0.24631211563157443,0.47731788146121185,0.3071487251228478,0.20922879994214938,-0.042168966918395695,0.1129637612560822,-0.02276725342162446,0.0,0.0,0.1129637612560822,-0.02276725342162446,0.09019650783445775,0.045534506843248904,False,True
20260510_232418,2784,processor,0.003312185012820601,0.04942099422680137,False,0.5597363800430432,0.12965729265420284,0.5544322591880444,0.1809332776796116,0.042462058452923945,-0.03914987344010354,0.03173605501684609,-0.029260534761289494,0.022332370856939256,0.03136761676317602,0.009403684159906837,-0.06062815152446552,-0.051224467364558685,0.018807368319813667,False,True
20260510_232418,2785,processor,0.05842475368068922,0.4196385953063134,False,0.3463546993595097,0.20578877510013852,0.28296278824326226,0.29061276891615884,0.10278778982908635,-0.04436303614839707,0.053951002008846914,-0.023285161168855466,0.0,0.0,0.053951002008846914,-0.023285161168855466,0.030665840839991448,0.046570322337710926,False,True
20260510_232418,2786,processor,0.1303797431318352,1.3079777867111781,False,0.4002262685778953,0.38511974314270253,0.41689815988224366,0.3105837980151229,0.024884682170996264,0.10549506096083894,0.021606227018204457,0.09159651792040349,0.033942029352655806,0.01321499276777527,-0.012335802334451348,0.07838152515262822,0.06604572281817687,0.024671604668902697,False,True
20260510_232418,2787,processor,0.16836063385067412,3.1602452015459344,False,0.5923287791063853,0.24871343343203592,0.3312977782447078,0.37923723175198276,0.2786807401639676,-0.11032010631329334,0.24609163421059913,-0.09741920174660007,0.020080247774146097,0.017625053343005882,0.22601138643645302,-0.11504425508960595,0.11096713134684708,0.23008851017921186,True,True
20260510_232418,2788,processor,-0.06593164913356303,-0.45455052924476674,False,0.36816224262532643,0.0980652016359861,0.4153777198838117,0.2070655270213257,0.013034233880959423,-0.07896588301452247,0.00659700100813746,-0.0399669067329122,0.05525829299725593,0.014741707002744077,-0.04866129198911847,-0.054708613735656275,-0.10336990572477475,0.0,False,True
20260510_232418,2789,processor,0.19717631038039185,2.553422750172777,False,0.460972415450367,0.17822636868491512,0.19470612710091229,0.2843058393523234,0.28130157216511575,-0.08412526178472393,0.20777878301592773,-0.0621377419969283,0.03983452782228989,0.026327258873652403,0.16794425519363784,-0.0884650008705807,0.07947925432305714,0.1769300017411614,True,True
20260510_232418,2790,processor,0.028961313747715156,0.17762661274421634,False,0.39528017179352454,0.2802888597132523,0.3425429886353032,0.43002962551935214,0.10858745701460926,-0.07962614326689399,0.06450343562757076,-0.04729975217853024,0.015096738825308327,0.027980981062410235,0.04940669680226243,-0.07528073324094048,-0.02587403643867805,0.09881339360452485,False,True
20260510_232418,2791,processor,0.08448519036173818,0.8876363851677533,False,0.19983984983454908,0.2946958748873,0.30941900199026073,0.14376562427855208,-0.08012866576116642,0.1646138561229046,-0.06531588848848892,0.1341829439944899,0.0,0.0,-0.06531588848848892,0.1341829439944899,0.06886705550600099,0.13063177697697786,True,True
20260510_232418,2792,processor,0.16018551197540964,1.1185872464592626,False,0.6969952421812061,0.12713513403854337,0.29723857853439456,0.47767681526527883,0.44232224271280624,-0.2821367307373965,0.2552670981184765,-0.16282297739824697,0.0,0.0,0.2552670981184765,-0.16282297739824697,0.0924441207202295,0.32564595479649394,True,True
20260510_232418,2793,processor,0.12747678692876674,0.8477543321964615,False,0.5582678588954217,0.14251529472792074,0.5241930685935332,0.1505787040854372,0.11289768223746,0.014579104691306716,0.07573902648594788,0.009780601111312319,0.0,0.0,0.07573902648594788,0.009780601111312319,0.0855196275972602,0.0,False,True
20260510_232418,2794,processor,0.0014951396026359198,0.030159753513860594,False,0.33298334055003387,0.2548265478650048,0.22011657870607887,0.3967802111997042,0.12377882098492035,-0.1222836813822844,0.08880513536158527,-0.08773244720912074,0.013133779936086195,0.005056050970602973,0.07567135542549908,-0.09278849817972372,-0.017117142754224643,0.15134271085099815,True,True
20260510_232418,2795,processor,0.17567431495048724,1.4421940163348865,False,0.3505665343689823,0.3585554387283421,0.3620022404469868,0.24543799105220487,0.032659952953144056,0.1430143619973431,0.01572576734693886,0.0688614153017207,0.0,0.0,0.01572576734693886,0.0688614153017207,0.08458718264865955,0.0,False,True
20260510_232418,2796,processor,0.16613528147605638,2.0128224480072077,False,0.6841377861902638,0.20807395313376953,0.4332754273729044,0.35812174038410344,0.28662424887106086,-0.12048896739500453,0.2579618239839548,-0.10844007065550408,0.028338860346935692,0.04166113965306431,0.2296229636370191,-0.15010121030856838,0.07952175332845071,0.30020242061713676,True,True
20260510_232418,2797,processor,-0.024477272351232315,-0.2754154778613953,False,0.2692222331106102,0.35578341517454026,0.22946944008736309,0.4833660111195258,0.06014665768516661,-0.0846239300363989,0.03852828935382139,-0.05420775464808577,0.048720503462478526,0.02127949653752148,-0.010192214108657137,-0.07548725118560726,-0.0856794652942644,0.0,False,True
20260510_232418,2798,processor,0.17106604393950647,1.0624420505889545,False,0.3215499195340731,0.20117591527517067,0.23188399472943683,0.1872636450255331,0.12700205773467685,0.04406398620482965,0.11336551574011401,0.03933272114465786,0.0,0.0,0.11336551574011401,0.03933272114465786,0.15269823688477188,0.0,False,True
20260510_232418,2799,processor,0.028237486776414134,0.6599767006105597,False,0.5906064432968305,0.1999283262382342,0.40157621401650695,0.39479424161193016,0.2062119010310432,-0.17797441425462912,0.10305322174994094,-0.08894169873947823,0.0,0.0,0.10305322174994094,-0.08894169873947823,0.014111523010462715,0.17788339747895648,True,True
20260510_232418,2800,processor,0.1830727642427311,1.8038338204228517,False,0.6682077279805583,0.1776570314348298,0.48420890711761627,0.25344863483723606,0.2331416310782387,-0.050068866835507625,0.12406261770851443,-0.026643352611818855,0.011015745627916948,0.00856019727211486,0.11304687208059748,-0.03520354988393372,0.07784332219666376,0.07040709976786744,False,True
20260510_232418,2801,processor,-0.13245531879365458,-1.0038679734021423,False,0.21309667442473562,0.24251879424867245,0.3293118206500382,0.34814612824421454,-0.07276411148525308,-0.059691207308401384,-0.0605893001751871,-0.0497037399839759,0.020577604112708515,0.04342759351476139,-0.08116690428789561,-0.09313133349873728,-0.1742982377866329,0.0,False,True
20260510_232418,2802,processor,0.018414004494808123,0.286886719488444,False,0.308787852368615,0.26682857141707145,0.42731357905634015,0.1681062354494799,-0.09109833590621164,0.10951234040101981,-0.05403422533492608,0.06495633997393742,0.0,0.0,-0.05403422533492608,0.06495633997393742,0.01092211463901134,0.10806845066985216,True,True
20260510_232418,2803,processor,0.03142001415730489,0.17695330424727213,False,0.29946283847301286,0.3181094256693216,0.5608120138225537,0.15188799703203767,-0.16177080641855812,0.19319082057586298,-0.12002144734620432,0.14333267177714928,0.027628190955623074,0.023658803678573096,-0.1476496383018274,0.11967386809857619,-0.027975770203251205,0.23934773619715238,True,True
20260510_232418,2804,processor,0.15653139390051368,1.4260219439840918,False,0.2584155825430068,0.20258486832142752,0.17998634488626425,0.16202451645185967,0.09818595568409139,0.058345438216422296,0.049531201999788145,0.029433126824797123,0.0,0.0,0.049531201999788145,0.029433126824797123,0.07896432882458526,0.0,False,True
20260510_232418,2805,processor,0.15397012364324902,1.1686973707779595,False,0.7674270212880915,0.07897965903509212,0.48055951452696216,0.3169442339014576,0.3501788564053939,-0.19620873276214484,0.3080841005882481,-0.1726226179989724,0.024019936441482124,0.01628123386666078,0.28406416414676594,-0.1889038518656332,0.09516031228113275,0.3778077037312664,True,True
20260510_232418,2806,processor,0.18322734736307789,1.1806324002737951,False,0.5769745143016611,0.21931037659591102,0.31410963413795795,0.41156906281353733,0.3116128859197183,-0.12838553855664037,0.25937197201685425,-0.1068621094265683,0.014562971373959387,0.02127458455047111,0.24480900064289485,-0.12813669397703942,0.11667230666585543,0.25627338795407884,True,True
20260510_232418,2807,processor,-0.14114527180790903,-3.0689843348914567,False,0.23120192993740932,0.3278468848808538,0.46848900347528477,0.2654600411747947,-0.21574085481568891,0.07459558300777996,-0.12282785864844763,0.042469543996688744,0.046697796223685153,0.023302203776314853,-0.16952565487213278,0.01916734022037389,-0.1503583146517589,0.03833468044074778,False,True
20260510_232418,2808,processor,0.1019280048100798,0.8626013274530488,False,0.40506302748728046,0.2802788227115249,0.24971808837994725,0.4118715092915493,0.18485250616465448,-0.08292450135457463,0.14479603076709077,-0.06495523863110343,0.04364853361582656,0.016201647702992972,0.10114749715126421,-0.0811568863340964,0.01999061081716781,0.1623137726681928,True,True
20260510_232418,2809,processor,-0.004156366006270118,-0.05455533046758175,False,0.3800066952824074,0.34049968891894056,0.5219596008208627,0.2624655602451227,-0.10218676127896259,0.09803039527269244,-0.08186952757772425,0.07853954904513812,0.0,0.0,-0.08186952757772425,0.07853954904513812,-0.003329978532586139,0.1570790980902762,True,True
20260510_232418,2810,processor,0.10295014549080261,0.6937868255725502,False,0.24672306392610785,0.28704323593258146,0.200700131401633,0.30518344390874724,0.0758045700047914,0.027145575486011264,0.0430996397262921,0.01543395765632602,0.0,0.0,0.0430996397262921,0.01543395765632602,0.05853359738261812,0.0,False,True
20260510_232418,2811,processor,0.06814343398168132,1.2036086942475759,False,0.5094878475761186,0.24526551160009985,0.5263991585092813,0.20141674607180676,0.012891270651140374,0.055252163330540977,0.010397725104548726,0.04456479281906721,0.0,0.0,0.010397725104548726,0.04456479281906721,0.054962517923615936,0.0,False,True
20260510_232418,2812,processor,0.15996166033225578,1.6235393707062435,False,0.7010435090314904,0.12282348166142319,0.23007735104106714,0.506389482678909,0.4936348753257883,-0.33367321499353253,0.3494403395259913,-0.2362047079050409,0.0523601827248931,0.017639817275106905,0.29708015680109817,-0.2538445251801478,0.0432356316209504,0.5076890503602955,True,True
20260510_232418,2813,processor,-0.010897386819124222,-0.07892474381338152,False,0.2789267400904648,0.16794575763204173,0.40767468165731474,0.1234259293215801,-0.07245902014966243,0.061561633330538226,-0.04871403623365616,0.04138774759129647,0.0,0.0,-0.04871403623365616,0.04138774759129647,-0.0073262886423596865,0.08277549518259295,False,True
20260510_232418,2814,processor,0.14245522812905426,2.0280795295704177,False,0.2739090317529937,0.3539824086757997,0.26062053922745276,0.2614894295106199,0.03159485469203249,0.11086037343702179,0.028435369222829243,0.09977433609331962,0.0,0.0,0.028435369222829243,0.09977433609331962,0.12820970531614886,0.0,False,True
20260510_232418,2815,processor,-0.0021567912660556132,-0.017855206940354484,False,0.4935490771207033,0.15797268702359812,0.260912116400514,0.4825747501392955,0.26415342399841,-0.2663102152644655,0.16651065970471862,-0.16787020572581596,0.0,0.0,0.16651065970471862,-0.16787020572581596,-0.0013595460210973354,0.33302131940943724,True,True
20260510_232418,2816,processor,0.041951702907681465,0.7925612472992992,False,0.35918365553891984,0.1673799906360475,0.2979368779084406,0.21376011433186548,0.07701711642744674,-0.03506541351976522,0.06703133593138864,-0.03051894984189247,0.03735200968588734,0.011782805505962734,0.029679326245501306,-0.0423017553478552,-0.012622429102353894,0.05935865249100261,False,True
20260510_232418,2817,processor,0.15116383204691353,0.9833172618063959,False,0.3581808141619648,0.4285985839366232,0.4038378536476697,0.34723969481848554,0.016424325150199925,0.13473950689671355,0.008350116499927882,0.06850147993549063,0.0,0.0,0.008350116499927882,0.06850147993549063,0.07685159643541851,0.0,False,True
20260510_232418,2818,processor,0.15629570988894337,1.1004226562839572,False,0.38248888959911165,0.3548278987613649,0.42454103557927736,0.25266530936187015,0.018246451248759454,0.13804925864018394,0.009116690857269252,0.06897518848676562,0.012127057898473398,0.005437503343764289,-0.003010367041204146,0.06353768514300133,0.060527318101797185,0.006020734082408295,False,True
20260510_232418,2819,processor,-0.03968042938018601,-0.42208892945354537,False,0.46600441434575757,0.08609490047053858,0.29600273411905137,0.3571827433278903,0.19782879145362048,-0.2375092208338065,0.17402427440458454,-0.20893000213111793,0.027609652716588193,0.03439270752303678,0.14641462168799635,-0.2433227096541547,-0.09690808796615835,0.2928292433759927,True,True
20260510_232418,2820,processor,0.19126857030659017,1.1504835984174588,False,0.4629578691982516,0.23182078569002082,0.41352288124392494,0.19038768830780442,0.11818340852580167,0.07308516178078858,0.07571632785514892,0.046823324354642114,0.0,0.0,0.07571632785514892,0.046823324354642114,0.12253965220979104,0.0,False,True
20260510_232418,2821,processor,0.16380501072470988,2.2074693013259115,False,0.5519992361064543,0.34787924913358786,0.3096591032364754,0.4854125756031535,0.26531835172728657,-0.1015133410025767,0.19967579998075888,-0.0763978723727479,0.0,0.0,0.19967579998075888,-0.0763978723727479,0.12327792760801098,0.1527957447454958,True,True
20260510_232418,2822,processor,0.03613954957096799,0.5733537352774696,False,0.47341897556513185,0.1884851594087518,0.31554123160420594,0.352319878528755,0.1777668931538336,-0.14162734358286558,0.0843529857480422,-0.06720424193069666,0.0,0.0,0.0843529857480422,-0.06720424193069666,0.017148743817345546,0.1344084838613933,True,True
20260510_232418,2823,processor,0.11600264307931896,0.8582232155495424,False,0.40429664480084,0.11387756834781353,0.33102821199060617,0.13399928909143818,0.1180122090551386,-0.002009565975819652,0.08427984656507678,-0.0014351558492168095,0.01223291085468863,0.017571852581628817,0.07204693571038816,-0.019007008430845625,0.05303992727954253,0.03801401686169126,False,True
20260510_232418,2824,processor,0.07311759489762393,0.698268734034295,False,0.44474704869363774,0.3198089684816791,0.32209174326335727,0.45021722581773815,0.15638239710132606,-0.08326480220370214,0.10394857713184559,-0.05534675177431466,0.0,0.0,0.10394857713184559,-0.05534675177431466,0.04860182535753093,0.11069350354862931,True,True
20260510_232418,2825,processor,0.19440801374900007,4.656332191623157,False,0.5829066323139879,0.323129227315524,0.5549526937912205,0.18768109269494815,0.05112394583425173,0.14328406791474832,0.031777695685867344,0.08906271674706043,0.021620407106551644,0.041798976318713904,0.0101572885793157,0.04726374042834652,0.05742102900766222,0.0,False,True
20260510_232418,2826,processor,-0.18758647367358205,-1.1725728632530363,False,0.272589012023311,0.1578857349266598,0.23826074420302615,0.49750761036444163,0.07244486954334906,-0.26003134321693105,0.056451350357295746,-0.20262470693019335,0.0,0.0,0.056451350357295746,-0.20262470693019335,-0.1461733565728976,0.11290270071459152,True,True
20260510_232418,2827,processor,0.08584816601232109,0.9309539849410392,False,0.46200052146060544,0.10048300567822378,0.2955814593152766,0.2294718285286221,0.19367618397941078,-0.10782801796708964,0.10382374669145282,-0.05780322904775252,0.030980931798830075,0.00839011295428928,0.07284281489262275,-0.0661933420020418,0.006649472890580946,0.1323866840040836,True,True
20260510_232418,2828,processor,-0.14851772084216608,-2.702348558144566,False,0.4637876004257744,0.12089848526776381,0.42092121878468564,0.35492196568824624,0.06599968910418325,-0.21451740994634932,0.04266526791255883,-0.1386740284915842,0.0,0.0,0.04266526791255883,-0.1386740284915842,-0.09600876057902537,0.08533053582511767,False,True
20260510_232418,2829,processor,0.060268226225959565,0.4741899521185544,False,0.29784970655743853,0.11723273918326127,0.3178297818711925,0.08864643630715598,0.020415207440722005,0.03985301878523757,0.017283598750604586,0.03373972993830099,0.045119641035795216,0.024880358964204787,-0.02783604228519063,0.008859370974096201,-0.01897667131109443,0.017718741948192403,False,True
20260510_232418,2830,processor,0.17236602792086986,2.1854776335480515,False,0.5105729408814391,0.3878249800474564,0.28503552629224743,0.5031604480274425,0.24801782835740205,-0.07565180043653208,0.13187292188868452,-0.04022462431744536,0.0,0.0,0.13187292188868452,-0.04022462431744536,0.09164829757123916,0.08044924863489072,False,True
20260510_232418,2831,processor,0.13675516360489348,2.0232453286325405,False,0.5553285332214959,0.2536165659460298,0.4885637530282057,0.2323544750617738,0.09978777302132785,0.036967390583565546,0.05534067043137298,0.020501511528428322,0.025500662935021037,0.01666125427274157,0.029840007496351944,0.0038402572556867527,0.0336802647520387,0.0,False,True
20260510_232418,2832,processor,-0.016779394649434676,-0.0998498386568769,False,0.4076423765548962,0.09667299004108731,0.23723498295649903,0.38911568191580326,0.2102738516440442,-0.2270532462934789,0.1761641498202481,-0.1902216646743534,0.0,0.0,0.1761641498202481,-0.1902216646743534,-0.01405751485410528,0.3523282996404962,True,True
20260510_232418,2833,processor,0.15239387937884374,1.5195732718626782,False,0.42578745323882666,0.24916526647194065,0.3588724649534354,0.2219338660294513,0.10290533383119294,0.049488545547650864,0.06505082338981198,0.03128380732450497,0.0,0.0,0.06505082338981198,0.03128380732450497,0.09633463071431694,0.0,False,True
20260510_232418,2834,processor,0.19100447317524982,1.7836843415164376,False,0.5178435301424188,0.3622505130230265,0.5559620585565561,0.2157675905247509,0.02141624330995684,0.16958822986529287,0.01736712897671745,0.13752461710380534,0.03759071228898947,0.027348582621068915,-0.02022358331227202,0.11017603448273643,0.08995245117046441,0.040447166624544034,False,True
20260510_232418,2835,processor,0.08958131417240511,0.6937250157455226,False,0.5092022839600107,0.2240375328173975,0.3118815553281624,0.4272174432903875,0.2375942649153937,-0.14801295074298856,0.1383558307890239,-0.08619086312909675,0.0,0.0,0.1383558307890239,-0.08619086312909675,0.05216496765992713,0.17238172625819354,True,True
20260510_232418,2836,processor,0.19327671373404953,3.154766047542942,False,0.44527165725427365,0.14088374850553786,0.27341750601814724,0.14510176543634723,0.18860507230100382,0.004671641433045687,0.153575319614206,0.0038039741850523934,0.0,0.0,0.153575319614206,0.0038039741850523934,0.1573792937992584,0.0,False,True
20260510_232418,2837,processor,0.10252974702131123,0.5718762865328689,False,0.45257602441818634,0.2978614643388876,0.38148689327894847,0.40795766882508494,0.13948461383528155,-0.03695486681397031,0.08383706088121247,-0.022211678648647232,0.05367384952865542,0.01632615047134459,0.03016321135255705,-0.03853782911999182,-0.00837461776743477,0.0603264227051141,False,True
20260510_232418,2838,processor,0.1827001415313072,1.568630798687557,False,0.5010774765128341,0.30183007566238973,0.39053465536978405,0.31143152229348015,0.15602881878420155,0.026671322747105652,0.10392398375968402,0.017764603575273315,0.031804105517454447,0.03819589448254555,0.07211987824222957,-0.020431290907272238,0.051688587334957334,0.04086258181454447,False,True
20260510_232418,2839,processor,-0.10812611058354382,-1.2620439524351779,False,0.317663412503145,0.16809528378472552,0.3293937112196415,0.3201401652585166,0.01649063667655054,-0.12461674726009433,0.011604321902931465,-0.08769175369430772,0.032905765724340015,0.015490770225441522,-0.02130144382140855,-0.10318252391974925,-0.1244839677411578,0.0,False,True
20260510_232418,2840,processor,0.12226865252454133,0.774283201166218,False,0.5824241480606788,0.10938530866772009,0.4996129583758287,0.17673065695060589,0.16170609934116664,-0.03943744681662531,0.08340115520061053,-0.020340164261397498,0.0,0.0,0.08340115520061053,-0.020340164261397498,0.06306099093921304,0.04068032852279499,False,True
