run_id,profile_id,sobol_index,prior_mode,family,subtype,g_NR,g_PAE,g_TE,g_AEO,g_ACC,g_EXT,g_CIRC,h_R,h_C,r,beta,fx_debt_service_share,alpha_R_EUR,alpha_R_USD,alpha_C_EUR,alpha_C_USD,alpha_D_EUR,alpha_D_USD,c,lambda,sigma_Q,rho,f,target_prior_family_share,accepted_sample_family_share,sampling_weight
20260511_090921,2967,301289,nominal,processor,0000000,0,0,0,0,0,0,0,0.6848885674029589,0.7930119428637303,0.06468928206712007,0.4827031013090164,0.023378644241020086,0.45326487990096215,0.5467351200990378,0.3436273571103811,0.6563726428896188,0.767409887816757,0.232590112183243,7.773869157768786,0.7124078174121677,0.22842624959535895,-0.09052605144679546,0.5101498787291348,0.3,0.3,1.0
20260511_090921,2968,301290,nominal,processor,0001100,0,0,0,1,1,0,0,0.5695855147913098,0.5458231661277939,0.1325510756112635,0.24621588878892364,0.008623024737462402,0.6062677313573659,0.3937322686426341,0.6062038319185377,0.39379616808146234,0.5801103410311044,0.41988965896889563,5.663911696523428,0.85,0.2719745447590947,0.026242806017398868,0.25475228698924185,0.3,0.3,1.0
20260511_090921,2969,301291,nominal,processor,1110111,1,1,1,0,1,1,1,0.7319039736241102,0.7467170762580693,0.10202761566266416,0.3744697639103979,0.06569363701716066,0.7555621195584535,0.24443788044154646,0.5303864131681622,0.46961358683183785,0.305679992493242,0.6943200075067579,5.589679110236466,0.725084327077493,0.12151351323127746,0.25085894558578736,0.6911849251948297,0.3,0.3,1.0
20260511_090921,2970,301292,nominal,processor,1100111,1,1,0,0,1,1,1,0.8101910684257746,0.7184340776812213,0.042211506254971026,0.37471223161555833,0.05419327216781676,0.7853967573493719,0.21460324265062813,0.6341854456812144,0.3658145543187856,0.6184978840872646,0.3815021159127354,7.182719765603542,0.7856623762659728,0.35,0.3685677133500577,0.30848078737035395,0.3,0.3,1.0
20260511_090921,2971,301293,nominal,processor,0100101,0,1,0,0,1,0,1,0.47907859060913327,0.596309617030685,0.16050746858119963,0.26004362070001663,0.01325533874332905,0.47332648024894297,0.526673519751057,0.42922526197507976,0.5707747380249202,0.3909482259303331,0.6090517740696668,3.4881287315860385,0.6451404909901322,0.12965730126574632,-0.007110434584319564,0.6081888790242373,0.3,0.3,1.0
20260511_090921,2972,301294,nominal,processor,0000110,0,0,0,0,1,1,0,0.5954107072204351,0.5140075349826432,0.0882667282782495,0.5020152098964901,0.04750981470197439,0.5171990579459816,0.48280094205401836,0.6920382517389954,0.30796174826100464,0.4536408131942153,0.5463591868057847,2.599758516997099,0.6298693163972349,0.20857474308870733,-0.13321767318993807,0.3606267425231635,0.3,0.3,1.0
20260511_090921,2973,301296,nominal,processor,0000010,0,0,0,0,0,1,0,0.9381210345774889,0.7883675160841688,0.060172152332961554,0.43044663853943355,0.017448902564123275,0.6035522185266018,0.3964477814733982,0.4843292945995927,0.5156707054004073,0.4256409743800759,0.574359025619924,8.047983043827116,0.5806344560328871,0.28453031040169297,0.3351783830672503,0.2310892532579601,0.3,0.3,1.0
20260511_090921,2974,301297,nominal,processor,0101111,0,1,0,1,1,1,1,0.6752861055508257,0.7688248573570244,0.17819414414465426,0.17718531781435015,0.06160471966117621,0.6765561359003186,0.3234438640996814,0.658061860781163,0.341938139218837,0.7020299911499024,0.2979700088500976,2.926041492819786,0.85,0.1967072341132909,-0.039327865280210955,0.6543305919505655,0.3,0.3,1.0
20260511_090921,2975,301298,nominal,processor,1111110,1,1,1,1,1,1,0,0.5028908753842116,0.5409285058037616,0.10599186329171062,0.4203330001421273,0.07,0.8329626301303505,0.16703736986964945,0.42062879698351024,0.5793712030164897,0.6396922992542386,0.36030770074576135,6.344561405666172,0.7854275145977736,0.1481390192255378,-0.17481010165065528,0.4077450179494917,0.3,0.3,1.0
20260511_090921,2976,301299,nominal,processor,0001100,0,0,0,1,1,0,0,0.8037752277925612,0.7580003882619919,0.12803782718256115,0.18597877461090684,0.01925401412881911,0.6646443866193295,0.33535561338067055,0.715897497907281,0.28410250209271903,0.36334512308239936,0.6366548769176006,5.827375520020723,0.6363264860361815,0.33061842200458047,0.19936240166425712,0.4757064360193908,0.3,0.3,1.0
20260511_090921,2977,301300,nominal,processor,0001111,0,0,0,1,1,1,1,0.7448462664857507,0.7023971870968571,0.15681973136961458,0.1,0.04287456709519029,0.43822075803764166,0.5617792419623584,0.31977478666231035,0.6802252133376896,0.5530870088376105,0.4469129911623895,3.4122492933645843,0.85,0.0989,0.15784381944686177,0.3286561717279255,0.3,0.3,1.0
20260511_090921,2978,301301,nominal,processor,1100110,1,1,0,0,1,1,0,0.5197467777878046,0.6279393446946693,0.04754627089947462,0.5275000000000001,0.06953892872296275,0.7000356534030288,0.29996434659697124,0.7436979638412595,0.2563020361587405,0.32360908268019556,0.6763909173198044,8.2652998149395,0.6687640174943954,0.33420417819395654,-0.06768366768956183,0.525529636349529,0.3,0.3,1.0
20260511_090921,2979,301302,nominal,processor,0100110,0,1,0,0,1,1,0,0.7031128634884953,0.5926517450761659,0.11537816660478711,0.2979361165873707,0.04952551145665349,0.7405037300195545,0.2594962699804455,0.5065166737884284,0.49348332621157165,0.5112787798978389,0.4887212201021611,8.70541031230241,0.5796114779636264,0.216348325144872,0.07721019200980667,0.2711086071096361,0.3,0.3,1.0
20260511_090921,2980,301303,nominal,processor,0000110,0,0,0,0,1,1,0,0.8862208511680365,0.7980009849408692,0.08458287028595804,0.33725230982527143,0.02368987321481109,0.7478814575821161,0.2521185424178839,0.5510912162251771,0.4489087837748229,0.7407832915894688,0.25921670841053124,2.7632156647741795,0.7085875065252185,0.16786363318972292,0.3029981775209308,0.5810783070512116,0.3,0.3,1.0
20260511_090921,2981,301305,nominal,processor,0001001,0,0,0,1,0,0,1,0.6693785205259919,0.6628076397377451,0.07777630986645817,0.12229187402501702,0.006470703957602382,0.8032310958951712,0.19676890410482883,0.7786151042208076,0.2213848957791924,0.36007859110832213,0.6399214088916778,5.854363048635423,0.791594062115997,0.22993178194425995,0.024053555727005016,0.3775218578986823,0.3,0.3,1.0
20260511_090921,2982,301306,nominal,processor,0000011,0,0,0,0,0,1,1,0.5104617726057769,0.44358830681653383,0.14556981887668372,0.365813883766532,0.039528824618086225,0.6504771266132593,0.3495228733867407,0.549251525849104,0.45074847415089603,0.5479884969070554,0.4520115030929446,7.87202866487205,0.7755337796341627,0.32946742521002886,-0.15859664939343932,0.6221777911297977,0.3,0.3,1.0
20260511_090921,2983,301307,nominal,processor,0110101,0,1,1,0,1,0,1,0.7967988339737058,0.7581256304011846,0.05386578641831875,0.2595040400922299,0.06995807947590948,0.4869016115553677,0.5130983884446323,0.5942996011115611,0.4057003988884389,0.7755457229912281,0.22445427700877185,2.0,0.7244281197916717,0.0854,0.21587111260741954,0.32368217715993525,0.3,0.3,1.0
20260511_090921,2984,301308,nominal,processor,0101110,0,1,0,1,1,1,0,0.8998915928378701,0.7770649322048409,0.09919489922001958,0.20756648055836557,0.07,0.7211848694831133,0.27881513051688667,0.44112091343849896,0.558879086561501,0.46113954270258545,0.5388604572974145,7.739595555141568,0.7773272612728179,0.3104374391317367,0.10874469541013243,0.6758689752779901,0.3,0.3,1.0
20260511_090921,2985,301309,nominal,processor,0001001,0,0,0,1,0,0,1,0.4375886374861002,0.7085984784545427,0.13867143405601381,0.3856811967454851,0.03135963380336762,0.7702356934081762,0.22976430659182379,0.6153270049951971,0.3846729950048029,0.7355622041039169,0.26443779589608307,2.7935143506154416,0.5563005778230726,0.1126841215327382,-0.11707804817706347,0.24066431196406485,0.3,0.3,1.0
20260511_090921,2986,301310,nominal,processor,0001110,0,0,0,1,1,1,0,0.5795344494059682,0.5154344790226975,0.06649912796914577,0.1591748103275895,0.029407660044729715,0.7261142335366457,0.2738857664633543,0.38571166032925247,0.6142883396707475,0.6734799758531154,0.32652002414688464,4.632770134136081,0.6922344740238041,0.19308383562155068,0.05623378027230502,0.49310968564823265,0.3,0.3,1.0
20260511_090921,2987,301313,nominal,processor,0000101,0,0,0,0,1,0,1,0.5662672981619835,0.7614186478582705,0.10361750688403845,0.31683173058554537,0.054119420070201166,0.6417170822620392,0.35828291773796084,0.7090352025814355,0.2909647974185645,0.5932321447879076,0.40676785521209236,7.271593781374395,0.85,0.1070261652674526,0.37615570276975635,0.4475941167213022,0.3,0.3,1.0
20260511_090921,2988,301314,nominal,processor,0100100,0,1,0,0,1,0,0,0.43322655718773606,0.4297071699199049,0.17141528548672794,0.5137742496654393,0.03913038400933147,0.79831068739295,0.20168931260705003,0.47967139137908815,0.5203286086209118,0.7806537693366409,0.21934623066335912,6.1975439008325335,0.7570003638155759,0.1457564161963761,0.24034430570900445,0.6922422491945326,0.3,0.3,1.0
20260511_090921,2989,301315,nominal,processor,1100101,1,1,0,0,1,0,1,0.8372839085757733,0.755331737192497,0.06193727625533938,0.10646830294281247,0.012474433658644557,0.6961525924503803,0.3038474075496197,0.6492310615256429,0.3507689384743571,0.5414141800254584,0.4585858199745416,5.827952423505485,0.5805,0.2731174559406936,-0.13617653194814922,0.2536177116446197,0.3,0.3,1.0
20260511_090921,2990,301316,nominal,processor,1111101,1,1,1,1,1,0,1,0.7806576592922212,0.6997347027741972,0.0911201998218894,0.1876558373309672,0.0006643110886216165,0.4024770522955805,0.5975229477044195,0.5111894492991269,0.4888105507008731,0.7265210856683553,0.27347891433164473,7.434878185763956,0.85,0.1925210550189018,-0.10170749016106129,0.6209412266500294,0.3,0.3,1.0
20260511_090921,2991,301317,nominal,processor,0001101,0,0,0,1,1,0,1,0.5260727073773742,0.6093202144948573,0.11282490454614161,0.43315691154077657,0.04399981555528939,0.7348163421731442,0.2651836578268558,0.5599071431905032,0.44009285680949684,0.4716469316743314,0.5283530683256685,3.335646825097501,0.6602025110702961,0.25352723093777896,0.12148082684725525,0.29559205314144493,0.3,0.3,1.0
20260511_090921,2992,301318,nominal,processor,0000001,0,0,0,0,0,0,1,0.6533968128263951,0.5228422664373881,0.04065685762092471,0.22369876578450204,0.06401773736812175,0.7750973078887909,0.22490269211120906,0.3302915582433343,0.6697084417566657,0.40907642217352985,0.5909235778264701,2.083170839771628,0.5967885127477347,0.3291616005260497,0.26663060504943137,0.5480452275834977,0.3,0.3,1.0
20260511_090921,2993,301320,nominal,processor,0001111,0,0,0,1,1,1,1,0.9017596702799201,0.7601836732704895,0.05183736817911267,0.46087454517930754,0.07,0.672873979061842,0.327126020938158,0.5382845529355109,0.4617154470644891,0.691999083571136,0.30800091642886396,5.723069403506815,0.571236526913941,0.15017112543322145,-0.01692376397550105,0.2855287560261786,0.3,0.3,1.0
20260511_090921,2994,301321,nominal,processor,0111111,0,1,1,1,1,1,1,0.7348973200917245,0.7541436737712393,0.1526333346776664,0.13831218976527448,0.04800751017965377,0.8248566223308444,0.17514337766915555,0.5875052765011788,0.4124947234988212,0.4351850349456072,0.5648149650543928,3.899698363244533,0.809755157776177,0.31658852344043553,0.3596309712156654,0.5998910817317664,0.3,0.3,1.0
20260511_090921,2995,301322,nominal,processor,0101110,0,1,0,1,1,1,0,0.5846260941550137,0.4454291346371935,0.08042676962912082,0.36644217952713376,0.028945147829130297,0.6718606105074286,0.3281393894925714,0.35007197987288236,0.6499280201271176,0.37235906179994344,0.6276409382000565,2.4747942121699453,0.8395,0.26197435558885335,0.17723754290491345,0.35329781128093596,0.3,0.3,1.0
20260511_090921,2996,301323,nominal,processor,0001000,0,0,0,1,0,0,0,0.7527901543080807,0.7983892585133234,0.11969876509159802,0.24042780704423788,0.040515759848058226,0.46630948996171356,0.5336905100382865,0.7698525159619749,0.2301474840380251,0.6292149510234595,0.3707850489765405,8.75604261085391,0.6827764540482313,0.19379835253655908,-0.19957855343818665,0.5301536501385271,0.3,0.3,1.0
20260511_090921,2997,301324,nominal,processor,0000010,0,0,0,0,0,1,0,0.7905801922082901,0.7291568321837594,0.16515559224411844,0.28735648393630986,0.06537111361138523,0.6133004125673324,0.38669958743266764,0.3908197648823261,0.6091802351176738,0.3184671808965504,0.6815328191034495,3.3624347457662225,0.7509701606333257,0.23761293035373093,-0.08071505557745695,0.399216668959707,0.3,0.3,1.0
20260511_090921,2998,301325,nominal,processor,0110110,0,1,1,0,1,1,0,0.5167627023085952,0.6986237284255288,0.07311029331758617,0.323456978932023,0.02093318044766784,0.7485518021043389,0.2514481978956611,0.6892547846771777,0.3107452153228223,0.5596923201344908,0.4403076798655092,7.664071632921695,0.6235765297710896,0.13969669360294934,0.14276851788163192,0.4549691465683281,0.3,0.3,1.0
20260511_090921,2999,301326,nominal,processor,1101101,1,1,0,1,1,0,1,0.6367505011856556,0.6495539799003349,0.14093791108578443,0.11881136584654452,0.022880984488874677,0.7046723847743124,0.2953276152256876,0.45207325434312223,0.5479267456568777,0.746873736102134,0.25312626389786597,6.410740959830582,0.6900218978021294,0.1096349354263395,0.315750327333808,0.20055581377819182,0.3,0.3,1.0
20260511_090921,3000,301329,nominal,processor,0001101,0,0,0,1,1,0,1,0.6297773461565376,0.660137757501413,0.0555229608155787,0.40764294604398316,0.03697592282667756,0.6015652255155146,0.3984347744844854,0.3980707756243646,0.6019292243756353,0.5025165664963425,0.49748343350365754,6.106134381331503,0.85,0.0854,0.1117047253996134,0.565077672060579,0.3,0.3,1.0
20260511_090921,3001,301330,nominal,processor,0001000,0,0,0,1,0,0,0,0.462350298255682,0.38558986674042306,0.123389040119946,0.18116585773043337,0.056276004966348415,0.44516562456265096,0.554834375437349,0.6606470138765872,0.3393529861234128,0.31472873846068977,0.6852712615393102,8.810562018305063,0.7611500179432332,0.15328513534814117,0.27531153261661534,0.30968777677044274,0.3,0.3,1.0
20260511_090921,3002,301331,nominal,processor,0101100,0,1,0,1,1,0,0,0.8563890493437649,0.7886240498654311,0.0750937396287918,0.4265883064698428,0.030431822193786505,0.8103526651859283,0.1896473348140717,0.4593414284288883,0.5406585715711116,0.5695953245274723,0.4304046754725277,2.6394820915535093,0.660177243795246,0.18792399703264234,0.04864690843969585,0.6362494279630482,0.3,0.3,1.0
20260511_090921,3003,301332,nominal,processor,0111100,0,1,1,1,1,0,0,0.7749571359977128,0.6392287641603351,0.0691485814191401,0.48259581026621173,0.01769679006189108,0.839900879142806,0.16009912085719402,0.5802304266951979,0.41976957330480213,0.3858325520530343,0.6141674479469657,7.936852774024009,0.85,0.1740208807520568,0.008280725032091152,0.23840857325121761,0.3,0.3,1.0
20260511_090921,3004,301333,nominal,processor,0000100,0,0,0,0,1,0,0,0.5375626593828201,0.7783426878404691,0.16967057740315794,0.11558809732086957,0.06186115195043385,0.5218427697662265,0.47815723023377354,0.4997820837423205,0.5002179162576794,0.6250798285007477,0.3749201714992523,3.7455063993111253,0.6685417592730374,0.2615148677773773,0.38131986428052195,0.6782610856927931,0.3,0.3,1.0
20260511_090921,3005,301334,nominal,processor,0001011,0,0,0,1,0,1,1,0.7172730717584491,0.652602581157129,0.09743411242961883,0.3320808123108,0.06015427725948394,0.48136779987253253,0.5186322001274675,0.7625948294997216,0.23740517050027843,0.6872841345146299,0.3127158654853701,4.171510852128267,0.5659226901568473,0.35,0.22705143373459585,0.4306912527419626,0.3,0.3,1.0
20260511_090921,3006,301335,nominal,processor,1110101,1,1,1,0,1,0,1,0.883987402945757,0.7978501345472281,0.1369800804927945,0.28816525315307084,0.0028186387568712237,0.7771216806024313,0.22287831939756875,0.31155615830793976,0.6884438416920602,0.44801766350865363,0.5519823364913463,6.575435514934361,0.7430204643048346,0.15496280620209868,-0.14624906219542028,0.4840100298635661,0.3,0.3,1.0
20260511_090921,3007,301336,nominal,processor,0000110,0,0,0,0,1,1,0,0.9130302533507347,0.7999726305143603,0.1086754972115159,0.14406554880551994,0.05667234891653061,0.8336557015776633,0.16634429842233667,0.599523952882737,0.40047604711726303,0.411624623183161,0.5883753768168389,7.807733586989343,0.5741009726375342,0.12187097177319228,-0.05189369767904281,0.6685496925376355,0.3,0.3,1.0
20260511_090921,3008,301337,nominal,processor,0100111,0,1,0,0,1,1,1,0.6575626501068473,0.7364961220445511,0.13065203621983526,0.4757444062363357,0.031101603904739025,0.4186471655033529,0.5813528344966471,0.5195491353049875,0.4804508646950125,0.6528156089596451,0.3471843910403549,2.7405402172356843,0.8126255699247122,0.3307534148450941,0.1748102733865381,0.21673376606777311,0.3,0.3,1.0
20260511_090921,3009,301338,nominal,processor,1101100,1,1,0,1,1,0,0,0.5143015844523907,0.5143192091348474,0.05851390590891242,0.25858649911917747,0.03185318616218865,0.5713942415080965,0.4286057584919035,0.790175785496831,0.20982421450316902,0.7152753786183894,0.2847246213816106,6.145822150819003,0.8279146529976279,0.26388370763435953,0.29183504935354,0.4701635030098259,0.3,0.3,1.0
20260511_090921,3010,301339,nominal,processor,0100100,0,1,0,0,1,0,0,0.7990322665497661,0.7646690767087708,0.17646861011162399,0.3490468561742455,0.058782440759241585,0.7912269717082381,0.20877302829176192,0.33866459475830196,0.661335405241698,0.47404255224391817,0.5259574477560818,5.923874784633517,0.6779359124246985,0.1727595477424562,0.06487974412739278,0.4131820968352258,0.3,0.3,1.0
20260511_090921,3011,301340,nominal,processor,0001100,0,0,0,1,1,0,0,0.8543096091374756,0.756470840342434,0.1170705921947956,0.3809230807479472,0.06809750872664154,0.7538182627409696,0.24618173725903036,0.7006707491353155,0.29932925086468454,0.7861317137256265,0.2138682862743735,3.8717799549922347,0.7643192130848766,0.22344551709592342,-0.04112860430032014,0.516043144557625,0.3,0.3,1.0
20260511_090921,3012,301341,nominal,processor,1111100,1,1,1,1,1,0,0,0.4720000000000001,0.5940230949883873,0.08634258452802895,0.2407667378988117,0.025035307984799148,0.5078858297783881,0.49211417022161186,0.3704898233525455,0.6295101766474545,0.5292833924293519,0.47071660757064815,8.079591174796224,0.6015,0.17826185241788622,0.3322012137621642,0.33797387434169646,0.3,0.3,1.0
20260511_090921,3013,301342,nominal,processor,0101111,0,1,0,1,1,1,1,0.6320750108882786,0.5165611497064339,0.15410191828384995,0.45694026833958923,0.01877672489359975,0.5520141829270869,0.4479858170729131,0.64087995858863,0.35912004141137,0.34173577297478913,0.6582642270252108,7.806450341455638,0.7552027210909874,0.0989,0.20576481446623807,0.5835985693149268,0.3,0.3,1.0
20260511_090921,3014,301343,nominal,processor,0000001,0,0,0,0,0,0,1,0.9625912465155124,0.7998701100628406,0.04489788165315986,0.16342614670284095,0.049214524021372205,0.9147170376032591,0.08528296239674094,0.4400479059666395,0.5599520940333604,0.5985575087368489,0.4014424912631511,2.0,0.8238064616639166,0.320091252419725,-0.16724042277783158,0.2685110935010016,0.3,0.3,1.0
20260511_090921,3015,301345,nominal,processor,0000011,0,0,0,0,0,1,1,0.5718137700110674,0.7133322244448916,0.043877969160676,0.14703706465661526,0.04167236402258277,0.4767517340835184,0.5232482659164817,0.5540858914144338,0.44591410858556624,0.30845205038785933,0.6915479496121406,5.193152154050767,0.8322003125380725,0.30905418650582434,-0.15495078191161155,0.4179158506914973,0.3,0.3,1.0
20260511_090921,3016,301346,nominal,processor,0001010,0,0,0,1,0,1,0,0.4588459200933576,0.4643117582171944,0.11167114881798623,0.3566067836023868,0.027062473926693205,0.5137316917534918,0.48626830824650824,0.3166580486111343,0.6833419513888657,0.49611423928290604,0.5038857607170939,7.925773052498698,0.708290043707937,0.2331016859736293,0.018063357099890737,0.6635095736011862,0.3,0.3,1.0
20260511_090921,3017,301347,nominal,processor,1101101,1,1,0,1,1,0,1,0.8486344488114119,0.7611471310242918,0.08996684568002819,0.259137698519975,0.03862454063259065,0.9494321350008249,0.050567864999175094,0.7408335024490953,0.2591664975509047,0.7568783752620221,0.24312162473797794,3.531187103502452,0.6015,0.16725619902722536,0.394875186495483,0.21981957815587522,0.3,0.3,1.0
20260511_090921,3018,301348,nominal,processor,0111111,0,1,1,1,1,1,1,0.8464142446666957,0.7239530027721431,0.06527813352644443,0.22234043043106794,0.058487532004714016,0.8051020912826061,0.19489790871739388,0.4237450283952057,0.5762549716047942,0.44075985783711075,0.5592401421628892,8.156649659946561,0.85,0.2613572348061949,0.2854050014168025,0.5883330421522259,0.3,0.3,1.0
20260511_090921,3019,301349,nominal,processor,0001111,0,0,0,1,1,1,1,0.5088462233319879,0.6467144478655993,0.1747565422579646,0.3759742513075471,0.014058144414797427,0.4497851235792041,0.5502148764207959,0.7187624659389258,0.2812375340610742,0.6858894887380302,0.31411051126196976,2.132411936484277,0.6787454417850822,0.20093550608940422,0.061925690434873115,0.26573094055056573,0.3,0.3,1.0
20260511_090921,3020,301350,nominal,processor,0001000,0,0,0,1,0,0,0,0.6575307087749243,0.5229208947798816,0.102583898473531,0.15642015903815626,0.02044019495137036,0.6096797367557883,0.39032026324421165,0.48158638942986726,0.5184136105701327,0.623559066746384,0.37644093325361605,3.9866196643561125,0.5711614705659449,0.13011411639004944,-0.12042682524770498,0.5191296607255935,0.3,0.3,1.0
20260511_090921,3021,301352,nominal,processor,0001101,0,0,0,1,1,0,1,0.8843128159418703,0.7774423586081688,0.0962729419581592,0.4053374721445144,0.03445880223065615,0.9195861387997866,0.08041386120021343,0.38101591328158974,0.6189840867184102,0.47728660348802804,0.5227133965119719,8.019835036434234,0.5971446302682162,0.3066645920842886,0.1960186760872603,0.31447434779256583,0.3,0.3,1.0
20260511_090921,3022,301353,nominal,processor,1111110,1,1,1,1,1,1,0,0.7410210462361575,0.7309639264423685,0.14429573955014346,0.21634732993319628,0.07,0.5469518210273236,0.45304817897267635,0.6755598179996014,0.3244401820003986,0.7204687103629113,0.27953128963708873,3.2214693158864978,0.7507961885482073,0.1435440008983016,-0.18083220291882754,0.6334148000925779,0.3,0.3,1.0
20260511_090921,3023,301354,nominal,processor,0110101,0,1,1,0,1,0,1,0.579301991827786,0.5050278043591128,0.07209325399249791,0.42988478964567184,0.04114339352585376,0.49934216174297036,0.5006578382570297,0.44619102980941533,0.5538089701905846,0.658378735370934,0.34162126462906595,3.853235526569187,0.85,0.16515466914661225,-0.03565009515732526,0.38587498553097244,0.3,0.3,1.0
20260511_090921,3024,301355,nominal,processor,0000010,0,0,0,0,0,1,0,0.7092909049242735,0.7652252407303202,0.16413895450532434,0.19498669393360618,0.028478897601366047,0.6383095222059637,0.3616904777940363,0.6201448447071016,0.37985515529289837,0.41523083969950675,0.5847691603004932,6.459491956979036,0.6359444512967021,0.271731594869867,0.3408664755523206,0.5601068062707781,0.3,0.3,1.0
20260511_090921,3025,301356,nominal,processor,0000101,0,0,0,0,1,0,1,0.7963473204523326,0.6878078218900925,0.12290290178731084,0.1194314300082624,0.007383444150909782,0.7857526660896837,0.21424733391031625,0.5441819161176682,0.4558180838823318,0.6027787827886641,0.39722121721133585,4.08399280551821,0.7675918824896216,0.17122165190987287,0.29700412545353183,0.42785732895135875,0.3,0.3,1.0
20260511_090921,3026,301357,nominal,processor,0100110,0,1,0,0,1,1,0,0.47431893024593597,0.7349600848603957,0.08363130582496524,0.5003835399262608,0.06472749393060805,0.5764600366353989,0.4235399633646011,0.589481254760176,0.410518745239824,0.34400019673630594,0.655999803263694,6.460622495412826,0.6323153242096305,0.23883696598969395,0.07382007092237475,0.48879825863987203,0.3,0.3,1.0
20260511_090921,3027,301358,nominal,processor,1100100,1,1,0,0,1,0,0,0.6003214117139578,0.5834830173647154,0.1514630051702261,0.3038617035374046,0.06656744910404087,0.4271942667663098,0.5728057332336902,0.35986069282516836,0.6401393071748316,0.531918087694794,0.468081912305206,8.313975952751935,0.6251883107442409,0.32349295405521983,-0.06195041351020336,0.23343842644244434,0.3,0.3,1.0
20260511_090921,3028,301361,nominal,processor,0001011,0,0,0,1,0,1,1,0.6312951400652528,0.7061403101992616,0.10077485313639045,0.4647178887631745,0.02491016096994281,0.7665056836325674,0.23349431636743256,0.4900391890667379,0.5099608109332621,0.7799887402914465,0.2200112597085535,8.184582997299731,0.8118565928395838,0.31668788002282383,0.029883963987231282,0.5354299217462539,0.3,0.3,1.0
20260511_090921,3029,301362,nominal,processor,0000000,0,0,0,0,0,0,0,0.4747307609766722,0.38301176323609737,0.16863645032048225,0.248113587172702,0.029822553265839817,0.7297746617812664,0.2702253382187336,0.7606646769680083,0.23933532303199168,0.5929369104094804,0.4070630895905196,6.732326503843069,0.7446085241623223,0.23335624900646507,-0.096511522680521,0.28104665204882623,0.3,0.3,1.0
20260511_090921,3030,301363,nominal,processor,0101110,0,1,0,1,1,1,0,0.8385390366390348,0.7941887390219936,0.06811485592275858,0.37313864080794157,0.07,0.5571013521403074,0.4428986478596926,0.3057351291179657,0.6942648708820343,0.34779959237203,0.6522004076279699,4.936253774352371,0.6322528225965799,0.16150183050073685,0.13044919390231374,0.6024207787588238,0.3,0.3,1.0
20260511_090921,3031,301364,nominal,processor,0100111,0,1,0,0,1,1,1,0.7651244965568185,0.650045879871163,0.07831496825441718,0.3356309537868947,0.07,0.555418118648231,0.444581881351769,0.7296939647756517,0.27030603522434826,0.6623307747766376,0.3376692252233624,5.81508849710226,0.85,0.2510013418924063,0.2458142295479775,0.20583090446889402,0.3,0.3,1.0
20260511_090921,3032,301365,nominal,processor,0000111,0,0,0,0,1,1,1,0.5243648532778025,0.7416358785809256,0.12661066824570297,0.2850510276388377,0.03229000622965396,0.8069057448767125,0.19309425512328748,0.40390718188136815,0.5960928181186318,0.4015742067247629,0.598425793275237,4.2487340906634925,0.7038756424468011,0.21152291168831286,-0.127520995400846,0.648308422230184,0.3,0.3,1.0
20260511_090921,3033,301366,nominal,processor,0100100,0,1,0,0,1,0,0,0.6986458678916097,0.6524532301106472,0.054369723238050935,0.48913970255292955,0.0022104568500071766,0.6467621958814561,0.3532378041185439,0.6742961548268795,0.32570384517312045,0.4645149877294898,0.5354850122705102,4.018068181723356,0.5724966794364155,0.10142746734097599,-0.010463889874517907,0.4017451701685786,0.3,0.3,1.0
20260511_090921,3034,301368,nominal,processor,0000100,0,0,0,0,1,0,0,0.9000508148223162,0.7374432752347448,0.048102567791938784,0.31188288521952934,0.016629082672297957,0.5869229432195425,0.4130770567804575,0.6947882722131908,0.30521172778680916,0.6346522157080472,0.3653477842919528,5.510961799882352,0.5993107148185373,0.3433938231788575,0.310591108351946,0.6974647648632526,0.3,0.3,1.0
20260511_090921,3035,301369,nominal,processor,0110111,0,1,1,0,1,1,1,0.7073654448166491,0.7816969476798339,0.15730593789368866,0.2989289959836751,0.057293444560840734,0.6965270767454057,0.3034729232545943,0.36849845219403504,0.6315015478059649,0.3758469863794744,0.6241530136205256,4.818775418773293,0.822957725264132,0.12581457730904222,0.08359620142728091,0.25034903902560474,0.3,0.3,1.0
20260511_090921,3036,301370,nominal,processor,1110101,1,1,1,0,1,0,1,0.5146167729347945,0.45329462802180054,0.08517173686996102,0.1,0.05814212360419334,0.7439427318517118,0.2560572681482882,0.631076329573989,0.36892367042601104,0.4385473203845322,0.5614526796154677,3.367373639158904,0.8491666143406182,0.22838675415478643,-0.07063131649047136,0.5027711967006325,0.3,0.3,1.0
20260511_090921,3037,301371,nominal,processor,0001010,0,0,0,1,0,1,0,0.7680402107313276,0.75056825758957,0.11590014612302182,0.5292682460751386,0.04630648510158063,0.6192586976569145,0.38074130234308545,0.4263531637378037,0.5736468362621963,0.6973183385096491,0.3026816614903509,7.870432635769248,0.6108156275022776,0.2757099873524159,0.1560387190431357,0.44304369837045665,0.3,0.3,1.0
20260511_090921,3038,301372,nominal,processor,0001110,0,0,0,1,1,1,0,0.8556093215718865,0.799632195818326,0.17982655514031648,0.43612841817177833,0.03856381536088885,0.6005540728569031,0.3994459271430969,0.6093124413862825,0.3906875586137175,0.5081838948652149,0.49181610513478513,2.450228258036077,0.7137747789025307,0.1548204131100327,0.1870482107624412,0.5447753591462969,0.3,0.3,1.0
